PokerStars Tournoi #3585974263, No Limit Hold'em
  478: XLSSLX (Espagne), 
  479: mathias51582 [2] (France), 
  480: johannap27 (France), 
  481: xDOLLSx (France), 
  482: as97413 (Réunion), 
  483: Shiigaa11 (France), 
  484: AACRISAA (Portugal), 
  485: XIIIMB (France), 
  486: mathias51582 (France), 
  487: Paco 66300 [2] (France), 
  488: froutzy (France), 
  489: oizoo86 [2] (France), 
  490: Nicox42412 (France), 
  491: grrrrrr114 (France), 
  492: borniolle (France), 
  493: 777Roman1978 (Espagne), 
  494: OMa$$illiAS (France), 
  495: moaad991 (Espagne), 
  496: ze4939 [2] (Portugal), 
  497: Thauvinho02 [2] (France), 
  498: 1Frankk (Espagne), 
  499: ThePrinceTulip (Espagne), 
  500: xXMonoBlanKoXx [2] (France), 
  501: manoliyo53 (Espagne), 
  502: tomtado [2] (France), 
  503: pingala11 [2] (France), 
  504: oizoo86 (France), 
  505: vxnus (Espagne), 
  506: MelkyFish [2] (Bélarus), 
  507: josseff83 (Espagne), 
  508: ArcangelSO [2] (Espagne), 
  509: Mat7X [2] (France), 
  510: SPIKLUI [2] (France), 
  511: dneves123 (Portugal), 
  512: Jhomeyni (Espagne), 
  513: FORREST680 [2] (France), 
  514: NOPRIMAX18 (France), 
  515: erganiv902 (Portugal), 
  516: ben2610419 (France), 
  517: onyoobike (Portugal), 
  518: Ponvi5 (Espagne), 
  519: mariohoms [2] (Espagne), 
  520: miau27poker (Espagne), 
  521: chris6674945 (France), 
  522: kit30 [2] (France), 
  523: javitok7 (Espagne), 
  524: willdivino (Brésil), 
  525: chapulin007 (Espagne), 
  526: maugeais (France), 
  527: khalid83300 (France), 
  528: fanfan7171 (France), 
  529: juanche007 (Espagne), 
  530: Tofitess (France), 
  531: killer_du42 (France), 
  532: ClintisFold (France), 
  533: ilmo64 (Portugal), 
  534: tomtado (France), 
  535: yugolari (Espagne), 
  536: groskaiser (France), 
  537: tournesol73 (France), 
  538: SHARKOS54 (France), 
  539: aannaannaa [2] (Espagne), 
  540: yuli66 (Espagne), 
  541: Andrefarin23 (Portugal), 
  542: yayalebosse (France), 
  543: chemanfetamina [2] (Espagne), 
  544: minizouk04 (France), 
  545: Javifdez99 [2] (Espagne), 
  546: jules29071984 (France), 
  547: alcahueta30 [2] (Espagne), 
  548: ARIEL836 [2] (France), 
  549: GaMe616oVeR [2] (Espagne), 
  550: moletripa (Espagne), 
  551: pickup82 (France), 
  552: tom592 [2] (France), 
  553: mariconch (France), 
  554: noich6969 (France), 
  555: BlauGrana169 (France), 
  556: MANU2PEREZ [2] (Espagne), 
  557: GSguce (Lituanie), 
